time(millisecond),datetime (pst),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
81900,4/21/25 22:23,4/22/25 5:23,34.01984755,-118.2899712,2.624672,,,178.6839575,3.28084,0.447388,8.883530468,64.71620942,12,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0.447388,0,19.7,-0.5,-4.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82000,4/21/25 22:23,4/22/25 5:23,34.01984721,-118.289971,2.624672,,,178.6839575,3.28084,0.223694,8.788878234,64.8559732,13,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0.223694,0,19.6,-0.5,-4.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82100,4/21/25 22:23,4/22/25 5:23,34.01984713,-118.2899709,2.624672,,,178.6839575,3.28084,0.223694,8.767651199,64.88845352,13,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.6,-0.2,-3.6,0,1,986,1024,1024,1024,-6,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82200,4/21/25 22:23,4/22/25 5:23,34.01984701,-118.2899715,2.624672,,,178.6839575,3.28084,0.223694,8.66551865,65.07414906,13,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.8,-0.6,-2.9,0,1,728,1024,1024,1024,-45,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82300,4/21/25 22:23,4/22/25 5:23,34.01984663,-118.2899717,2.624672,,,178.6839575,3.28084,0.223694,8.512204997,65.22802046,13,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.7,0.7,-1.8,0,1,544,1024,1024,1024,-73,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82400,4/21/25 22:23,4/22/25 5:23,34.0198462,-118.289972,2.624672,,,178.6839575,3.28084,0.223694,8.338353285,65.40321732,14,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.5,5.1,-1.5,0,1,536,1024,1024,1024,-74,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82500,4/21/25 22:23,4/22/25 5:23,34.01984603,-118.289972,2.624672,,,178.6839575,3.28084,0,8.275328349,65.4671937,14,4,7.065,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.3,9.5,-1.7,0,1,556,1024,1024,1024,-71,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82600,4/21/25 22:23,4/22/25 5:23,34.01984566,-118.2899725,2.624672,,,178.6839575,3.28084,0.223694,8.101509446,65.66109134,15,4,7.065,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,19.3,11.2,-2.2,0,1,610,1024,1024,1024,-63,0,0,0,335.5,0,0,23,3.55,3.515,0,0,0,0,4.897,97.16,178.6839575,2.624672,6,P-GPS,
82700,4/21/25 22:23,4/22/25 5:23,34.01984564,-118.2899725,2.624672,,,178.6839575,3.28084,0.671082,8.094357214,65.66896536,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.671082,0,0,19.4,11,-1.8,0,1,610,1024,1024,1024,-63,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
82800,4/21/25 22:23,4/22/25 5:23,34.01984548,-118.2899726,2.624672,,,178.6839575,3.28084,1.1408394,8.027821779,65.73589449,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-1.11847,-0.223694,0,19.5,10.4,-2,0,1,951,1024,1024,1024,-11,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
82900,4/21/25 22:23,4/22/25 5:23,34.01984521,-118.2899727,2.624672,,,178.6839575,3.28084,1.4092722,7.931332275,65.83366352,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-1.342164,-0.447388,0,19.8,6.4,-1.7,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83000,4/21/25 22:23,4/22/25 5:23,34.01984482,-118.2899728,2.624672,,,178.6839575,3.28084,1.4092722,7.784219409,65.98162941,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-1.565858,-0.447388,0,20.1,-0.8,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83100,4/21/25 22:23,4/22/25 5:23,34.01984597,-118.2899722,2.624672,,,178.6839575,3.28084,1.4092722,8.236450395,66.43405724,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-1.342164,-0.447388,0,20.3,-6.8,-1.5,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83200,4/21/25 22:23,4/22/25 5:23,34.01984548,-118.2899724,2.624672,,,178.6839575,3.28084,1.006623,8.047966137,66.62270554,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.894776,-0.447388,0,20.1,-7.8,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83300,4/21/25 22:23,4/22/25 5:23,34.01984542,-118.2899726,2.624672,,,178.6839575,3.28084,0.7158208,8.009777159,66.6768394,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.671082,-0.223694,0,20,-7.3,-1.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83400,4/21/25 22:23,4/22/25 5:23,34.01984546,-118.2899727,2.624672,,,178.6839575,3.28084,0.4921268,8.010827028,66.71949032,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.447388,-0.223694,0,19.9,-6.3,-1.1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83500,4/21/25 22:23,4/22/25 5:23,34.01984689,-118.289973,2.624672,,,178.6839575,3.28084,0.223694,8.48261182,67.24934598,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,19.9,-4.9,-1.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83600,4/21/25 22:23,4/22/25 5:23,34.01984722,-118.2899732,2.624672,,,178.6839575,3.28084,0,8.582152506,67.37926725,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.8,-3.8,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83700,4/21/25 22:23,4/22/25 5:23,34.01984786,-118.2899733,2.624672,,,178.6839575,3.28084,0,8.794226003,67.61647198,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.8,-2.8,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.555,3.523,0,0,0,0,4.826,97.34,178.6839575,2.624672,6,P-GPS,
83800,4/21/25 22:23,4/22/25 5:23,34.01984856,-118.2899734,2.624672,,,178.6839575,3.28084,0,9.030052782,67.87598642,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.8,-2.3,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.6839575,2.624672,6,P-GPS,
83900,4/21/25 22:23,4/22/25 5:23,34.01985056,-118.2899733,2.624672,,,178.6839575,3.28084,0,9.743701099,68.60630141,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.9,-1.8,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.6839575,2.624672,6,P-GPS,
84000,4/21/25 22:23,4/22/25 5:23,34.01985125,-118.2899733,2.624672,,,178.6839575,3.28084,0,9.989271973,68.85794184,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0,0,0,19.9,-1.7,-1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.6839575,2.624672,6,P-GPS,
84100,4/21/25 22:23,4/22/25 5:23,34.0198516,-118.2899733,2.296588,,,178.3558735,3.28084,0.223694,10.1139767,68.98556651,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.9,-1,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84200,4/21/25 22:23,4/22/25 5:23,34.01985194,-118.2899733,2.296588,,,178.3558735,3.28084,0.223694,10.23362894,69.10826993,15,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.9,-0.5,-1.2,0,1,1024,1024,992,1024,0,0,-5,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84300,4/21/25 22:23,4/22/25 5:23,34.0198517,-118.2899731,2.296588,,,178.3558735,3.28084,0.223694,10.16377985,69.21456914,15,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.9,0,-1.3,0,1,1024,1024,940,1024,0,0,-13,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84400,4/21/25 22:23,4/22/25 5:23,34.01985193,-118.289973,2.296588,,,178.3558735,3.28084,0.223694,10.24665387,69.29790248,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,19.9,0.9,-0.8,0,1,1024,1024,867,1024,0,0,-24,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84500,4/21/25 22:23,4/22/25 5:23,34.01985205,-118.2899729,2.296588,,,178.3558735,3.28084,0.223694,10.29878642,69.35564526,16,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0.223694,0,0,20,0.6,-0.7,0,1,1024,1024,867,1024,0,0,-24,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84600,4/21/25 22:23,4/22/25 5:23,34.01985214,-118.2899728,2.296588,,,178.3558735,3.28084,0,10.341667,69.4081387,14,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,20,0.5,-0.7,0,1,1024,1024,875,1024,0,0,-23,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84700,4/21/25 22:23,4/22/25 5:23,34.01985181,-118.2899728,2.296588,,,178.3558735,3.28084,0,10.22778904,69.53018595,14,4,7.064,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,20,0.5,-0.6,0,1,1024,1024,929,1024,0,0,-14,0,335.5,0,0,23,3.55,3.519,0,0,0,0,4.902,97.34,178.3558735,2.296588,6,P-GPS,
84800,4/21/25 22:23,4/22/25 5:23,34.01985043,-118.2899725,2.296588,,,178.3558735,2.952756,0,9.762467504,70.03674765,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,20,1.4,-0.5,0,1,1024,1024,929,1024,0,0,-14,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.3558735,2.296588,6,P-GPS,
84900,4/21/25 22:23,4/22/25 5:23,34.01985004,-118.2899725,1.968504,,,178.0277895,2.952756,0,9.627231279,70.18176078,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0.447388,19.9,0.8,-0.8,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85100,4/21/25 22:23,4/22/25 5:23,34.01984927,-118.2899724,1.968504,,,178.0277895,2.952756,0,9.360761454,70.46391302,13,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,19.9,0.5,-1.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85200,4/21/25 22:23,4/22/25 5:23,34.01984828,-118.2899725,1.968504,,,178.0277895,2.952756,0,9.011384803,70.82382116,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,0.7,-1.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85300,4/21/25 22:23,4/22/25 5:23,34.01984808,-118.2899725,1.968504,,,178.0277895,2.952756,0,8.94255278,70.89731198,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,0.2,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85400,4/21/25 22:23,4/22/25 5:23,34.01984785,-118.2899725,1.968504,,,178.0277895,2.952756,0,8.862959601,70.98162957,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,0.1,-1.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85500,4/21/25 22:23,4/22/25 5:23,34.01984804,-118.2899724,1.968504,,,178.0277895,2.952756,0,8.935203698,71.05380805,14,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,0.2,-1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85600,4/21/25 22:23,4/22/25 5:23,34.01984924,-118.2899722,1.968504,,,178.0277895,2.952756,0,9.36906198,71.49442486,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,0.4,-0.9,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85700,4/21/25 22:23,4/22/25 5:23,34.01984939,-118.2899723,1.968504,,,178.0277895,2.952756,0,9.416798202,71.55282381,15,4,7.07,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,0.4,-1.2,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.551,3.517,0,0,0,0,4.783,97.52,178.0277895,1.968504,6,P-GPS,
85800,4/21/25 22:23,4/22/25 5:23,34.01984951,-118.2899723,1.968504,,,178.0277895,2.952756,0,9.452362507,71.60105216,15,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,0,-1.3,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
85900,4/21/25 22:23,4/22/25 5:23,34.01984955,-118.2899725,1.968504,,,178.0277895,2.952756,0,9.453773268,71.64862434,15,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.1,-1.4,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86000,4/21/25 22:23,4/22/25 5:23,34.01985028,-118.289973,1.968504,,,178.0277895,2.952756,0,9.672244404,71.95308629,16,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.2,-1,0,1,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86100,4/21/25 22:23,4/22/25 5:23,34.01985028,-118.2899731,1.968504,,,178.0277895,2.952756,0,9.660269338,71.99868997,16,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,0.2,-0.8,0,1,1024,1024,993,1024,0,0,-5,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86200,4/21/25 22:23,4/22/25 5:23,34.01985026,-118.2899733,1.968504,,,178.0277895,2.952756,0,9.640453064,72.04462173,16,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,0,-1,0,1,1024,1024,841,1024,0,0,-28,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86300,4/21/25 22:23,4/22/25 5:23,34.01985029,-118.2899734,1.968504,,,178.0277895,2.952756,0,9.644947815,72.06857186,16,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,0,-1,0,1,1024,1024,831,1024,0,0,-29,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86400,4/21/25 22:23,4/22/25 5:23,34.01985031,-118.2899734,1.968504,,,178.0277895,2.952756,0,9.645735217,72.09088157,17,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,20.1,0,-0.9,0,1,1024,1024,833,1024,0,0,-29,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,178.0277895,1.968504,6,P-GPS,
86500,4/21/25 22:23,4/22/25 5:23,34.019851,-118.2899735,1.64042,,,177.6997055,2.952756,0,9.8878284,72.34547476,17,4,7.062,179.6682095,3.608924,4.026492,12.90023007,0,0,0.223694,20.1,0.6,-0.7,0,1,1024,1024,834,1024,0,0,-29,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,177.6997055,1.64042,6,P-GPS,
86600,4/21/25 22:23,4/22/25 5:23,34.01985109,-118.2899735,1.64042,,,177.6997055,2.624672,0.223694,9.916699792,72.37828316,18,4,7.062,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20,0.4,-1,0,1,1024,1024,851,1024,0,0,-26,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,177.6997055,1.64042,6,P-GPS,
86700,4/21/25 22:23,4/22/25 5:23,34.01985119,-118.2899735,1.64042,,,177.6997055,2.624672,0.223694,9.952264098,72.41666898,18,4,7.062,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20,-0.1,-1.2,0,1,1024,1024,852,1024,0,0,-26,0,335.5,0,0,23,3.548,3.514,0,0,0,0,4.762,97.52,177.6997055,1.64042,6,P-GPS,
86800,4/21/25 22:23,4/22/25 5:23,34.01985128,-118.2899735,1.64042,,,177.6997055,2.624672,0.223694,9.981922892,72.44947738,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20.1,-0.3,-1.3,0,1,1024,1024,852,1024,0,0,-26,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.6997055,1.64042,6,P-GPS,
86900,4/21/25 22:23,4/22/25 5:23,34.01985184,-118.2899734,1.312336,,,177.3716215,2.624672,0.223694,10.19015781,72.65781072,17,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20.1,-0.6,-1.2,0,1,1024,1024,852,1024,0,0,-26,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.3716215,1.312336,6,P-GPS,
87000,4/21/25 22:23,4/22/25 5:23,34.01985193,-118.2899734,1.312336,,,177.3716215,2.296588,0.223694,10.22611581,72.69389996,16,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20.1,-0.9,-1.4,0,0,1024,1024,853,1024,0,0,-26,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.3716215,1.312336,6,P-GPS,
87100,4/21/25 22:23,4/22/25 5:23,34.01985205,-118.2899733,1.312336,,,177.3716215,2.296588,0.223694,10.27024311,72.73917556,16,4,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20.1,-0.9,-1.4,0,0,1024,1024,854,1024,0,0,-26,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.3716215,1.312336,6,P-GPS,
87200,4/21/25 22:23,4/22/25 5:23,34.01985216,-118.2899732,1.312336,,,177.3716215,2.296588,0.223694,10.3170607,72.78707582,16,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20,-0.8,-1.3,0,0,1024,1024,854,1024,0,0,-26,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.3716215,1.312336,6,P-GPS,
87300,4/21/25 22:23,4/22/25 5:23,34.01985214,-118.2899729,1.312336,,,177.3716215,2.296588,0.223694,10.33244784,72.88779761,16,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.447388,20.1,-0.6,-1.3,0,0,1024,1024,859,1024,0,0,-25,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.3716215,1.312336,6,P-GPS,
87400,4/21/25 22:23,4/22/25 5:23,34.01985208,-118.2899728,0.984252,,,177.0435375,1.968504,0.223694,10.31702789,72.91994984,16,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.223694,20.1,-0.3,-1,0,0,1024,1024,879,1024,0,0,-22,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.0435375,0.984252,6,P-GPS,
87500,4/21/25 22:23,4/22/25 5:23,34.01985197,-118.2899728,0.984252,,,177.0435375,1.968504,0.223694,10.27900295,72.96161651,16,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.223694,20.1,-0.4,-1.2,0,0,1024,1024,978,1024,0,0,-7,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.0435375,0.984252,6,P-GPS,
87600,4/21/25 22:23,4/22/25 5:23,34.01985185,-118.2899728,0.984252,,,177.0435375,1.968504,0.223694,10.23789403,73.00623593,17,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.223694,20.1,-0.6,-1.3,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.0435375,0.984252,6,P-GPS,
87700,4/21/25 22:23,4/22/25 5:23,34.01985147,-118.2899727,0.984252,,,177.0435375,1.968504,0.223694,10.10803838,73.14501546,17,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0.223694,20.1,-1,-1,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.0435375,0.984252,6,P-GPS,
87800,4/21/25 22:23,4/22/25 5:23,34.01985134,-118.2899727,0.984252,,,177.0435375,1.968504,0.223694,10.06610925,73.1935719,16,5,7.07,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,20.1,-0.7,-0.9,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.569,3.53,0,0,0,0,4.736,97.7,177.0435375,0.984252,6,P-GPS,
87900,4/21/25 22:23,4/22/25 5:23,34.01985119,-118.2899727,0.984252,,,177.0435375,1.968504,0,10.01236909,73.24934618,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.8,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88000,4/21/25 22:23,4/22/25 5:23,34.01985102,-118.2899727,0.984252,,,177.0435375,1.968504,0,9.953478009,73.3103698,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,-0.8,-1.2,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88100,4/21/25 22:23,4/22/25 5:23,34.01985068,-118.2899728,0.984252,,,177.0435375,1.968504,0,9.822113175,73.44225957,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20,-0.7,-0.9,0,0,1024,1024,861,1024,0,0,-25,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88200,4/21/25 22:23,4/22/25 5:23,34.01984986,-118.2899733,0.984252,,,177.0435375,1.968504,0,9.493405816,73.77821758,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.7,-0.9,0,0,1024,1024,775,1024,0,0,-38,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88300,4/21/25 22:23,4/22/25 5:23,34.01984978,-118.2899734,0.984252,,,177.0435375,1.968504,0.223694,9.464042298,73.80774514,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,-0.223694,0,0,20.1,-0.8,-0.6,0,0,1024,1024,990,1024,0,0,-5,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88400,4/21/25 22:23,4/22/25 5:23,34.01984972,-118.2899734,0.984252,,,177.0435375,1.968504,0,9.440748334,73.83103911,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-1,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88500,4/21/25 22:23,4/22/25 5:23,34.01984965,-118.2899735,0.984252,,,177.0435375,1.968504,0,9.409055419,73.86712835,16,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.7,-0.6,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,177.0435375,0.984252,6,P-GPS,
88600,4/21/25 22:23,4/22/25 5:23,34.01984984,-118.2899737,0.656168,,,176.7154535,1.968504,0,9.462500303,73.9603042,15,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.3,-0.3,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,176.7154535,0.656168,6,P-GPS,
88700,4/21/25 22:23,4/22/25 5:23,34.01984982,-118.2899737,0.656168,,,176.7154535,1.968504,0,9.449770644,73.98261392,15,5,7.068,179.6682095,3.608924,4.026492,12.90023007,0,0,0,20.1,-0.6,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,335.5,0,0,23,3.549,3.518,0,0,0,0,4.684,97.7,176.7154535,0.656168,6,P-GPS,
