Timestamp,Distance (cm)
2025-04-28 19:56:51.575,15.0
2025-04-28 19:56:51.698,27.0
2025-04-28 19:56:51.822,19.0
2025-04-28 19:56:51.946,17.0
2025-04-28 19:56:52.069,8.0
2025-04-28 19:56:52.193,5.0
2025-04-28 19:56:52.316,25.0
2025-04-28 19:56:52.440,8.0
2025-04-28 19:56:52.564,7.0
2025-04-28 19:56:52.687,14.0
2025-04-28 19:56:52.811,14.0
2025-04-28 19:56:52.935,13.0
2025-04-28 19:56:53.058,7.0
2025-04-28 19:56:53.182,14.0
2025-04-28 19:56:53.305,17.0
2025-04-28 19:56:53.429,19.0
2025-04-28 19:56:53.553,17.0
2025-04-28 19:56:53.676,13.0
2025-04-28 19:56:53.800,5.0
2025-04-28 19:56:53.923,9.0
2025-04-28 19:56:54.047,25.0
2025-04-28 19:56:54.171,5.0
2025-04-28 19:56:54.294,5.0
2025-04-28 19:56:54.418,4.0
2025-04-28 19:56:54.542,23.0
2025-04-28 19:56:54.665,10.0
2025-04-28 19:56:54.789,13.0
2025-04-28 19:56:54.912,17.0
2025-04-28 19:56:55.036,23.0
2025-04-28 19:56:55.160,12.0
2025-04-28 19:56:55.283,15.0
2025-04-28 19:56:55.407,5.0
2025-04-28 19:56:55.530,7.0
2025-04-28 19:56:55.654,10.0
2025-04-28 19:56:55.778,15.0
2025-04-28 19:56:55.901,10.0
2025-04-28 19:56:56.025,17.0
2025-04-28 19:56:56.149,8.0
2025-04-28 19:56:56.272,5.0
2025-04-28 19:56:56.396,23.0
2025-04-28 19:56:56.519,27.0
2025-04-28 19:56:56.643,14.0
2025-04-28 19:56:56.767,19.0
2025-04-28 19:56:56.891,17.0
2025-04-28 19:56:57.014,22.0
2025-04-28 19:56:57.138,28.0
2025-04-28 19:56:57.261,13.0
2025-04-28 19:56:57.385,15.0
2025-04-28 19:56:57.509,5.0
2025-04-28 19:56:57.632,9.0
2025-04-28 19:56:57.756,7.0
2025-04-28 19:56:57.880,15.0
2025-04-28 19:56:58.003,13.0
2025-04-28 19:56:58.127,18.0
2025-04-28 19:56:58.250,13.0
2025-04-28 19:56:58.374,13.0
2025-04-28 19:56:58.498,20.0
2025-04-28 19:56:58.621,29.0
2025-04-28 19:56:58.745,14.0
2025-04-28 19:56:58.869,25.0
2025-04-28 19:56:58.992,15.0
2025-04-28 19:56:59.116,4.0
2025-04-28 19:56:59.239,8.0
2025-04-28 19:56:59.363,7.0
2025-04-28 19:56:59.487,20.0
2025-04-28 19:56:59.610,5.0
2025-04-28 19:56:59.734,15.0
2025-04-28 19:56:59.858,9.0
2025-04-28 19:56:59.981,12.0
2025-04-28 19:57:00.105,13.0
2025-04-28 19:57:00.228,5.0
2025-04-28 19:57:00.352,13.0
2025-04-28 19:57:00.476,25.0
2025-04-28 19:57:00.599,22.0
2025-04-28 19:57:00.723,4.0
2025-04-28 19:57:00.847,9.0
2025-04-28 19:57:00.971,9.0
2025-04-28 19:57:01.094,10.0
2025-04-28 19:57:01.218,13.0
2025-04-28 19:57:01.342,19.0
2025-04-28 19:57:01.465,5.0
2025-04-28 19:57:01.589,9.0
2025-04-28 19:57:01.712,15.0
2025-04-28 19:57:01.836,15.0
2025-04-28 19:57:01.960,10.0
2025-04-28 19:57:02.083,9.0
2025-04-28 19:57:02.207,12.0
2025-04-28 19:57:02.331,12.0
2025-04-28 19:57:02.454,9.0
2025-04-28 19:57:02.578,19.0
2025-04-28 19:57:02.702,18.0
2025-04-28 19:57:02.825,8.0
2025-04-28 19:57:02.949,18.0
2025-04-28 19:57:03.072,19.0
2025-04-28 19:57:03.196,13.0
2025-04-28 19:57:03.320,9.0
2025-04-28 19:57:03.443,8.0
2025-04-28 19:57:03.567,5.0
2025-04-28 19:57:03.691,22.0
2025-04-28 19:57:03.814,23.0
2025-04-28 19:57:03.938,10.0
2025-04-28 19:57:04.062,22.0
2025-04-28 19:57:04.185,17.0
2025-04-28 19:57:04.309,8.0
2025-04-28 19:57:04.432,18.0
2025-04-28 19:57:04.556,25.0
2025-04-28 19:57:04.680,8.0
2025-04-28 19:57:04.803,14.0
2025-04-28 19:57:04.927,14.0
2025-04-28 19:57:05.050,22.0
2025-04-28 19:57:05.174,7.0
2025-04-28 19:57:05.298,5.0
2025-04-28 19:57:05.421,25.0
2025-04-28 19:57:05.545,13.0
2025-04-28 19:57:05.668,12.0
2025-04-28 19:57:05.792,19.0
2025-04-28 19:57:05.916,15.0
2025-04-28 19:57:06.039,19.0
2025-04-28 19:57:06.163,14.0
2025-04-28 19:57:06.287,22.0
2025-04-28 19:57:06.410,28.0
2025-04-28 19:57:06.534,5.0
2025-04-28 19:57:06.657,8.0
2025-04-28 19:57:06.781,13.0
2025-04-28 19:57:06.905,20.0
2025-04-28 19:57:07.028,19.0
2025-04-28 19:57:07.152,8.0
2025-04-28 19:57:07.275,24.0
2025-04-28 19:57:07.399,18.0
2025-04-28 19:57:07.523,5.0
2025-04-28 19:57:07.646,13.0
2025-04-28 19:57:07.770,20.0
2025-04-28 19:57:07.894,13.0
2025-04-28 19:57:08.017,14.0
2025-04-28 19:57:08.141,7.0
2025-04-28 19:57:08.265,17.0
2025-04-28 19:57:08.388,5.0
2025-04-28 19:57:08.512,8.0
2025-04-28 19:57:08.636,19.0
2025-04-28 19:57:08.759,5.0
2025-04-28 19:57:08.883,4.0
2025-04-28 19:57:09.007,13.0
2025-04-28 19:57:09.131,7.0
2025-04-28 19:57:09.254,22.0
2025-04-28 19:57:09.378,5.0
2025-04-28 19:57:09.502,22.0
2025-04-28 19:57:09.625,27.0
2025-04-28 19:57:09.749,17.0
2025-04-28 19:57:09.872,18.0
2025-04-28 19:57:09.996,18.0
2025-04-28 19:57:10.120,13.0
2025-04-28 19:57:10.243,20.0
2025-04-28 19:57:10.367,10.0
2025-04-28 19:57:10.490,12.0
2025-04-28 19:57:10.614,10.0
2025-04-28 19:57:10.737,5.0
2025-04-28 19:57:10.861,14.0
2025-04-28 19:57:10.985,13.0
2025-04-28 19:57:11.108,17.0
2025-04-28 19:57:11.232,15.0
2025-04-28 19:57:11.356,19.0
2025-04-28 19:57:11.479,15.0
2025-04-28 19:57:11.603,12.0
2025-04-28 19:57:11.727,13.0
2025-04-28 19:57:11.850,13.0
2025-04-28 19:57:11.974,20.0
2025-04-28 19:57:12.097,14.0
2025-04-28 19:57:12.221,13.0
2025-04-28 19:57:12.345,18.0
2025-04-28 19:57:12.468,19.0
2025-04-28 19:57:12.592,15.0
2025-04-28 19:57:12.716,9.0
2025-04-28 19:57:12.839,18.0
2025-04-28 19:57:12.963,28.0
2025-04-28 19:57:13.087,17.0
2025-04-28 19:57:13.210,8.0
2025-04-28 19:57:13.334,19.0
2025-04-28 19:57:13.458,24.0
2025-04-28 19:57:13.581,15.0
2025-04-28 19:57:13.705,17.0
2025-04-28 19:57:13.829,9.0
2025-04-28 19:57:13.952,19.0
2025-04-28 19:57:14.076,22.0
